  Tweets,Hasil
"the ppl telling me that its originally from denny cagur probably expected me to realize and say ""wah dari denny cagur? wah artis dong, berarti gue salah banget ya huhu"" NAH MAN TERUS KENAPA KALO DR DENNY CAGUR? gue komen begitu kan bkn buat mfs itu doang lmao😭",0
"Gue paling enek sama artis yg collab sama Bangtan tapi mention Mulu nama army ketimbang nama fansnya 😟.kek hello lu punya fans sendri ,tanpa mention nama army,semuanya bakal baik2 saja you know.",0
"Bakal seru banget sih iniiii, jangan sampai ketinggalan ya gaes buat ramaikan",1
"Banyak artis nya jugaaaaa 😍 kalo warga Semarang sampe ketinggalan rugi sihh, karena pasti bakal seru banget acaranya.",1
Tukang gali kubur : oh ini alasan setiap ada konser artis internasional di indo gw lembur,0
Tapikan rebecca artis lama bukan artis viral,0
"Idol belum pernah, tp kalo artis indo pernahnya dilike komen nichol, shenina, auroraribero, trus dilike sheiladara xixixi. Gaada ss notifnya soalnya udah lamaaa bangett",0
"Banyak artis, banyak doorprize. Dijamin malam minggu kamu bakal lebih seru tgl 27 nanti",1
awalnya juga degdegan jgn yg cewek2 sok artis apalgi cabecabean high class🤣. keknya ini lebih simple gak neko neko,0
Yuk bisa yuk jadi artis Hollywood beneran😂,1
"Yuk ikut ramaikan banyak banget artis kerennya lo, kapan lagii",1
"Apalagi sebelum ZB1 Wekwan sendiri udh punya track jelek manajemen artis nya. Jadi menurut ku sah sah aja, juga manajemen ke ZB1 kan belum keliatan banget karena belum debut. Jadi kalau di understimate ya wajar",-1
"Banyak artis"" keren nihh. Jangan smpe g dtg",1
"Maaf tapi ketololannya jahat banget ya kan 😭 😭
Simply maen RP smut tuh ngelecehin musenya sendiri, artis manapun itu 😭",0
kalo mau nikah pikirin agamanya deh. minim agama apalagi jarang sholat or puasa itu udah redflag high level. nanti takutnya ujung2nya kaya kasus perceraian artis yg inisial desta,0
itu loh video artis indo itu katanya😭,0
"Se large largenya survey bawah laut, apalagi di tahun segitu, ya ga bakal bisa ngasilin kontur sedetail ini… emang bener, 80-90% kontur bawah laut yang ada di peta dunia itu hasil imajinasi artis aja…",0
"Potret Suasana Rumah Duka Eeng Saptahadi, Teman Artis Berdatangan: Tampak beberapa selebriti melayat ke rumah duka Eeng Saptahadri di kawasan Cimanggis, Depok",0
Rebecca Klopper artis indo,-1
artis pacarnya fadli kakaknya fuji,1
Widih belum ada setengah tahun aja aku belum balik-balik ke Korea nih selama beberapa bulan ini karena sibuk jadi artis keliling alias tour concert yang belum kelar kelar tapi seneng (lebih sombong ngga dikit) HAHAHA upcharin aku mau ngga?,0
setelah taehyung wannabe terbitlah jungkook wannabe mana artis lg,0
Hair stylist para artis😭👍🏼❤️,1
Ayo warga Semarang datang ke,0
"knp ya klo ada org terkenal, entah itu artis, selebgram, selebtok, influencer atau siapapun yg tiba² terkenal, trs first impression gue ke org ini tu kek gasuka pokonya feeling bad aja, tpi yg lain pada suka/ngefans, eh trs galama kemudian pasti ada aja berita gabaik nya yg viral",1
"Agak gimana yaaa sama cewe yg keliatannya alim banget stornya islami banget tpi sering nyindir kpop eehh giliran ada artis lokal dianya teriak"" gak jelas😅
Kek hello kita tuh sama gak sii cuma aku artis inter dianya lokal hm",0
Bukan artis luar si abun wkwk sering ngelike,0
"Semua artis SM jg mandiri buat nya, dr dulu jg ga ada embel2 SM ent cuma Nct aja setau ku yg pake itu, tapi ya setelah dpt verifikasi embel2 SM nya ilang",0
"kalo messi fox ikut tiketnya pasti mahal bangeeettt dan banyak calo dan saingannya pada artis, anak pejabat, dll😪",0
Banyak artis dan doorprize di acara Ganjar Pranowo Festival wajib datang nih,1
masih siang gini nemu aja video bokep artis lewat di timeline wkwk,-1
oohh artis indo ada juga yg di undang ke acara nya cannes film festival :O,0
"Yaudahlah biarin aja dosa² dia nder, kalian menggosip dan saling hujat terus liat videonya jg sama aja cuma bukin dosa doang untung di kalian apa? Heran sibuk banget ngurusin artis dan dosa orang.",0
"Eeng Saptahadi, Artis Senior Meninggal Dunia di Usia 65 Tahun",0
"Skrg makin ketat soal nya persosial mediaan🤣 kalau dulu mah artis SM buat ig ya buat aja ga ada embel2 ini itu jg, nct doang kek nya yg pake embel2 SM ent nya",1
"Ada tuh dipodcast MUA sama Onad &amp; Hesti gibahin artis yang dia makeupin, disitu dia freak banget udh 7x dimakeupin tapi ga ngenalin &amp; gamau bayar juga minta diganti endorse",0
"Semoga pake deh takutnya dikira bukan artis, setidaknya pake buat dpt verifikasi setelah dpt baru ubah lg, atau ga ush pake SM Pake aja nama grup gitu di bio, from aespa gitu2 lah",0
"Karena dulu sempet ada kasus yg lumayan parah sama artis YG dan mungkin biar mereka juga bisa istirahat banyak di sela2 jadwal jadi semua akomodasi ditanggung YG.
Tapi semuanya mungkin berubah kalau udah ada perpanjangan kontrak atau pembaharuan kontrak sih.",0
"sorry serius nanya, emang doi anak artis ya?siapaa?",0
"Memangnya kenapa sih, kalau artis jadi caleg itu? Nggak boleh? Melanggar hukum? Atau gimana sih?",0
"Iya sih harus nyempetin hadir soalnya kapan lagi datang ke Ganjar festival ini, mana banyak artis favorit juga",1
"Oke, pasti gak lupa. Kapan lg bisa nonton artis ada doorprizenya",1
Kata gua baebae ngetwit kalo artis SM mah,0
"gua ketika ada artis yang hebo karna vidio scandal, malah selalu mikir masalah atau korupsi apalagi yang pejabat atau pemerintah buaaat :(",1
wajib deh hadir apalagi bakal banyak artis Favorit yg ikut meramaikan,1
bru masuk kerja lagi lgsg denger ucapan “disa jd trending topik disini” wskwkw cita2 jadi artis nya belom tpi jadi trending trs dr pas jaman sekola 🤡,1
"Banyak artis yang bakal meramaikan juga nih, wajib datang nnti guys",1
Asik malam mingguan ke,0
"Siap hadir memeriahkan acara, banyak artis banyak doorprize",1
Yg gue lihat YG dapat peringatan dari HYBE ya? Wahhhh parah sih karena YG juga menghalal kan rumor itu untuk ketenaran n uang aja. Wkwkwkw itu nya malu gak sih kalau harus numpang tenar lewat artis lain? Mana buat video n rumor fake. Goblok nya army gadungan percaya aja wkwkwkwkw,1
"Jangan kan di kasih artis korea yg muda2 di kasih BSB aja pasti sold dong :"")wkwk",0
So pasti gak mau ketinggalan nih secara acaranya keren banget banyak bertabur artis ibu kota yuk kalian jangan sampai ketinggalan juga ya,0
"Yuk yg lg di semarang, jgn lupa buat dtg rame2.
Di jamin seru, banyak artis dan doorprize nya loh",1
Mereka kalo udah di Jepang udah bukan artis korea Kak konsepnya. Wkwkwk. Branding awal dan settingannya dijadiin artis Jpop dari LN. 😆,-1
kono rembukan artis ro artkis sek konoo,0
"Yuk intip potret bahagia dari artis cantik ini saat menjadi pengantin Minang! 💍💐
Happy Wedding kak Enzy dan suami! Foto: Instagram",0
"Lahh lawak yang setuju sama si kiki aja si boy sama antek antek si kiki, artis artis lain gak ada tuh yang mention setuju sama si kiki, malah si kiki yang ujung ujungnya transfer duit buat orang orang yang setuju sama dia",0
"Dulu kepengen banget jadi manager artis, tapi artis jepang 😭",0
"Jangan sampai terlewat kan nih catat tanggalnya ,, apalagi bakal ada artis yg akan ikut meramaikan",1
"Sisa weverse live semalam. Jadi gimana penampilan baru gue guys? Banyak dimiripin sama artis lain bahkan sama hewan juga 🙂 apapun deh yang penting kalian bahagia. Udah gitu aja. Selamat siang, jangan lupa makan siang✌🏻 ttak!",1
"Festival Kebangsaan' Sukses Digelar, Dimeriahkan oleh Once Mekel hingga Sujiwo Tejo: Festival Kebangsaan sukses digelar dan dimeriahkan oleh sejumlah artis. Berikut selengkapnya.",0
Cantik!? Kalian gak tau si? Isi hatinya dan kepribadian aslinya.. klo kalian tau pasti jg bakalan malesss ama tuh ukhti2.. dia adalah pembohong sesungguhnya ( red artis korban yg diselingkuhin ),-1
"Aduhh ga sabar deh mau nunggu tangga 27 nanti liat artis dan ingin mendapatkan doprize,yuk gaiss ikutan di tanggal 27 nanti",-1
"gampang nangis
liat sesuatu yg sedih dikit langsung mewek berasa paling tersakiti
cth,
- baca webtun monster berkepala bayi di tembak brutal, aku nangis
- nonton gosip ada artis yg mewek ikutan nangis padhal masalahnya apa, aku gatau",0
seru nih pasti acaranya apalagi banyak artis ternama yg ikut memeriahkan,1
Capek bgt sama artis,0
banyak artis favorit nih wah wajib hadir apalagi juga ada doorprize menarik lainnya,1
"ommo~ selamat ya, siapa tau kamu lanjut jadi artis fesbuk",1
"Hidup suami utk istri demi anak-anak. Ga tau gmn kehidupan artis, ya. Tapi, mengandung 9 bulan, kontraksi, lalu melahirkan, sungguh benar-benar menyakitkan. Belum lagi harus digunting ""itu"" nya. Beeuh, tak bisa kubayang, gmn sakitnya 😰",-1
Mantap banget nih bakal banyak artis yang menghibur dan ga lupa juga ada doorprize nya,1
"Dulu gua ga pernah bisa ngedit sambil dengerin lagu,
pas pernah kerja 1 tahun di salah satu artis indo yang ngeyutub, gua nyobain tuh, karna salah satu rekan kerja gua suka begitu dan enjoy.
yaudah gua coba dehh..",0
Kalo artis legislatip yg kritis kaya gini ya woke lah. Jangan hanya duduk manis,0
Wah banyak artis idolaku nih . Wajib hadir,1
mw bikin long au tp sibuk bgt kyk artis,0
Maksud saya walaupun Bangtan begitu ke kita ya wajar karna kita fans mereka dan tnpa diminta pun kita pasti melakukannya nah dia ini siapa? Bukannya minta fans sendiri malah limpahkan semua pekerjaan ke kita pdahal ada 4 artis di lagu itu,0
haaa ambik kau artis called out scalpers,1
"Mungkin disana nder untuk level artis JPop aja jual tiketnya dibawah 10ribu yen. Tapi emang disana dapatin tiketnya susah. Jadi wajar kalo Kpop di Jepang dijual agak lebih mahal biasanya udah kena calo.
Ini buat perbandingan tiket konser selama 2022.",0
"w sebel bgt sama artis yg manfaatin bts army gini, ulerr",1
Paling males sm artis yang collab sm bts tp ketauan bgt caper sama pansosnye wkwkwk,1
"Hadeh biarain aja sih mau siapa yg ke cannes lgian bukan oppa itu doang yg ke cannes di bawa brand celine,banyak kog artis pemeran yg ke cannes dgn brand celine. Trus knp jelekin brand celine. Masih ga masuk akal di gue . Hate kalian tuh berlebihan",0
"Padahal 4 artis Lo yg collab ,tapi ga bisa narik 5m tracking d1 ya walaupun cuman 12jam tapi ga bisa nutup kemungkinan bisa dapet angka itu. emang kenyataannya army yg kerja sendrian 😁.jadi ya ga usah terlalu banyak berharap ,dapet angka 70/80 aja udah bersyukur banget kita.",0
Sumpah mei penuh kejutan bgt dr artis artis,0
Bangun satu .. loe pasti insecure kan.. artis lu lebih rich soalnya 😶🙏,1
Pantesa gue gk punya temen artis :( punya mulut aja gatel kalo gk gibah,0
"Festival Ganjar Pranowo di Kota Semarang pada Sabtu, 27 Mei 2023. Telah hadirkan artis ambyar dan menangkan hadiah menarik lainnya",0
"Gak mau wkwk
Oh abangnya aku kira artis mana gk pernah denger",0
"aku baca scroll di reply sih ga terkenal beb kyknya bukan artis juga cuma wkt itu s becca emg pernah share di story ttg mantannya yg toxic, abusive gt pokoknya",0
"aduh mataku, masih senin udah ternodai skandal artis indo hadee",0
keluar gerbang berasa artis w dikerubungin (dikerubungin pamflet univ),0
usernamenya kayak kaga artis 😭,0
Ada itu artis yg baru collab sama JM kemarin,-1
"member super7? kalo itu, baru ajil
tapi kalo yang kakak maksud contoh broadcast yang lain (artis lain) itu ada jerome polin, angga (yang dikasih liat sama sendernya)",0
"pernah lah. padahal menfess gue harmless, muji nikahan artis. langsung di goblok goblokin, di tolol tololin, di anjing anjingin. udh lama sih 2020 di akun yg dulu
kalo trauma ya kaga lah, kan yang salty yang tolol",-1
"justru krn bukan artis kakkk, yg famous kan kak rachel",-1
Keren kan? Label dan team gak terlibat tapi jadi HEADLINER. beda sama yg udah koar² headliner eh cuma jadi artis selipan. Mana label udah modal. 🥲🤣,0
"Busettdah knetijen apa2 diurusin disaltyin muku etdahhh idup bs g sih bodo amatan dikit? Lgipula mereka yg diundang udh dewasa, dan artis gbs sembarangan minum2 santai kyk gt dgn kesibukan mrk jd show kek yongji itu kyk safe place mrk gt loh. Ya ortunya lah kontrol anaknya etda",1
"banyak artis"" terkenal nih di ganjar pranowo festival pokoknya seru bgt si pastinya",1
"Wah udah pasti gak sabar sih, soalnya kan emang 5 hari lgi nih acaranya di semarang jadi nanti sempetin hadir ya, biar gak ketinggalan, ada artis favorit, trus ada juga doorprize yang menarik loh",1
"Wih udah gak sabar coy, 5 hari lagi nih di semarang, jadi ayo gasken hadir biar gak ketinggalan, ada doorprize yang menarik, trus ada artis favorit juga loh",1
Kenapa ya tiap kali ada artis yg kolab sama Bangtan hal pertama yg ada di otak mereka tuh bisa,0
wahhh gaisss jangan lupaaa yaaa untuk warga semarang dan sekitarnya bahwa acaranya,-1
aku mau ngasih kabar baik nih untuk warga semarang karena,0
udah ready kan guys buat datang kesini? akan sangat meriah nih karena banyak artis spesial yg siap menghibur,0
"Guys, aku ingatkan nih, Tanggal 27 Mei 2023 di PRPP Semarang, akan dimeriahkan oleh sederet artis ternama. Selain itu, juga ada doorprize menarik buat kalian yang beruntung lho.
Makanya, kalian harus catat tanggalnya dan datang ya!",1
suka banget dehh yg kaya gini artis x artis skhsdjsdhs pacaran di studio 🥰🤤🤤🤤 — 🫰🫰,1
Gak ngikutin artis indo 😭,0
"Ga kageeeetttt besok kalo banyak artis or pejabat yg nonton ga kagettttt, jangankan ini, agust d besok jg pasti gitu",0
"Dia artis indo kak, aku tau dia dari film 5 cm.",0
done follow acc artis tanpa ava,0
"Lu belum aja nemu ada yang mirip miripin junghwan sama artis thailand, nicholas saputra, belum aja entar artis jepang",1
"Sebenarnya saya mau bilang, pasti tinggal di gua 😂😂
Tapi nggak kok saya cuma becanda. Gk semua orang tau tentang artis",-1
"Tapi byk, loh, yg jadiin artis role model. Kita mah jgn deh, ya. 😔",0
Ini 7 artis Hollywood yang meninggal karena tenggelam,0
Sponsor Cannes banyak yg bawa artis Korea,0
w ni keknya artis deh,-1
"Gimana artisnya kagak flop, orang fans nya aja lebih milih ngurusin artis lain.",-1
kemarin okelah ya sekarang berasa pada pengen masih ad 3 artis lain byw 🙃,0
padahal pertanyaannya sangat berbobot bukan cuman masalah artis/seleb aja melainkan ada ilmu di hukumnya juga. awokawok 😂,-1
Kenapa artis yg beli semua centang birunya? Bukannya harusnya udah emas ya? Kan mereka artis gt.. sama dulu kan ada yg bilang kalau followers udah 1M otomatis terverifikasi,0
artis kok dijadiin panutan 😔,0
"ajg typingnya aja jelek. dahla jgn mau pacaran sm cwo otak selangkangan, gabakal ada puasnya dia. tar lama2 lu disuruh rubah ini itu biar kaya artis bokep yg biasa dia liat",-1
Yg artis itu bkn sih? Nyesel bgt anjir kepo 😭 lupa kalo ini twitter apa sih yg g ada 😭,0
eh ini bener banget suara KRY kayak kecillll gitu giliran artis indo suaranya menggelegar sampe belakang kirain aku doang yang merasakan ini 🥲,-1
jir media favorit gue dan kontennya emg selalu bagus dan berani. mana pernah dia bahas berita artis atau selebgram yg ga penting👎👎 pls jgn bangkrut DONG,0
thai fans kalo lisa ga dateng ke cannes tanyain kenapa dia ga dateng pas fansign plssss and next future project dia sebagai solo artis mau ngapain,1
hidup di Thailand berasa temenan sama artis 😭😭,0
"Sakno dirujak netijing. Yuk googling caritau dulu pake hp. Twitter ndak koyo tiktok yg kl nanya,”gw ga kenal artis ini” trus di iyakan oleh banyak netijing. 🤣🤣ki lo mbak tak wek i instragame Mba cantik Raline Shah. Old money dr medan.",-1
"Anak bola jg banyak yg pasang poster di kamar dan ga ada cerita digentayangin.
Karena poster bola kan fokusnya ke aksi mereka (full body sambil bawa bola) atau kesebelasan jd ga fokus 1 orang. Sedangkan poster artis kan fokus ke wajah/tatapannya krn itu daya tariknya.",0
Intinya 1. Mereka ga selalu rekam/foto artis mereka. Beda kaya indo. Hp dimana-mana dan ga turun sedetik pun. Makanya para musisi/artis/band suka perform di jepun,1
Ini artis itu bukan sih?😭😭😭👌,0
Sebong dah bentar lg akrab sama artis tipi endonesa,0
WKWKKWKWWWKWK ADU W MASIH NGAKAK emang kayaknya ni artis nasibnya begini dah,0
"Waduh buk, belain artis udah kayak belain negara aja, mending balik masak",0
"loh nder kan emang. konser bp uda 2 bulan lalu, tapi masih nemu BANYAK yang ngebandingin sama konser artis lain",0
"Heran deh artis kalo begituan di videoin segala, padahal udh tau pasti kesebar &amp; viral",0
"Lee Jung tuh salah satu koreografer favoritku sih 😭. Apalagi aku yang juga suka banget sama Blackpink 😭. Tapi baru tahu kalau Lee Jung belum pernah bikin koreografi buat artis SM, dan sekarang Taeyong jadi first artis SM yang dia buatin koreografinya.",0
Itu artis kpop 😐 Chan coba aja searching,0
aespa artis kesukaan crew hahaha,1
Justru sama ITZY itu lebih susah gak sih daripada sama artis dari luar jype lainnya ?,0
Bener. Sebenernya byk artis yg keliatan kayak “role model”. Aslinya mah... Ya kita cukup tau aja sbg pendengar. 😌,1
"Ada yang mau 100 ribu?! 𝑵𝑲𝑲𝑪𝑯𝑰 yuk, Nanti Kita Kasih Cepek Hari Ini!
- REPLY dgn sebut 1 nama artis cilik!
- FOLLOW aku + RT LIKE tweet ini
- Pemenang acak
Btw, hari senin gini mending cekout ini aja buat si kecil gaksih?",0
Yang lagi rame artis Indonesia,0
Itu yg lagi rame artis Indonesia,0
"Masih heran sama yang bikin video kalo lagi begituan, ngapain gitu? Apalagi kalo kayak artis, selebgram gitu kek padahal dah sering kesebar gitu artis lain kenapa gak jadiin itu pelajaran aja ya? 😭",0
"bilangnya ""ga masuk akal anjir"" lah? mereka udah artis senior kalii santai aja ga sii🤪",0
