Tweet,Hasil
"Baru nak checkout absorber dekat shopee, maybank2u xleh nak guna pulak. 😮‍💨",0
Eh ada d shopee? Ini beneran kan?,0
ga tau. kemaren tiba2 ada wa bilang affiliasi shopee tiktok terus iseng aja gue balesin,0
aku langsung di ofc storenya di shopee,0
"nyimpen shopeepay buat checkout yang lain.
punya utang sama temen, janji diganti nanti pas aku dapet kiriman. eh nyuruh cekout shopee diakun aku, gobloknya aku bilang ada shopeepay. yaudah goodbye checkout barang impian. shopeepay buat bayar utang 😔👍🏻",-1
"✨Laroche Cicaplast Baume
Btw ini ada juga di lazada ofc nya, di shopee sering banget sold outnya huhu",0
"yuk sisa hyunjin jewel framenya pair skz replay bisa banget loh, ada han synn noeasy juga ganteng pol apalagi chan shopee metal maxi !!",1
"ᥫ᭡ masuk akulaku via bukalapak 800.000
akulaku via tiktokshop 550.000
shopee paylater instan 1.500.000
kredivo via tokopedia 1.700.000
♡ testi : ♡ wa :",0
30? Bisa shopee x-tra ?,0
cv kak mau byr shopee. ini orgnya masih rep rep in org di zonauang🙄,0
"Untuk paket orbit sementara dikosongkan dulu di shopee ❌
Karena potongan admin yang besar !! Silahkan bagi yang sudah langganan gas terus transaksi di whatsapp selalu open !! Pelanggan baru harap minta seller cek dulu nomor mu
Untuk pelanggan lama langsung gas !!",0
"yg pernah jajan ph, mending pake co shopee apa kirim manual lewat jodante yh🧎🏻‍♀️",0
Dulu selalu beli kat shopee je. Now dah ada supermarket yang jual,0
Tapi yhhh.. penjual di tiktok live itu harganya lebih mahal drpd harga shopee loh kalo gue liat2. Jadi gue kan abis liat dia jualan silverqueen almond bites kan yg 500gr harganya hampir 150k sedangkan di shopee gue nemu ada yg cuma 125k,0
Jadi pengen bikin shopee aff jg...,0
"Gw ampe mikir, emang ada rate usia di shopee yah 😅😅",0
"Mohon kesediaannya unk menunggu informasi lebih lanjut dari tim terkait melalui email. Kalau ada pertanyaan terkait shopee infoin di DM, sehat slalu 🙏^QJ",1
"pake tawas nderr, ak ada pernah pake produk dri shopee sini ak spill di dm",0
"Ya begitu, shopee tiktok trus youtube suruh subscribe ini itu. Ada aja emang",0
Pagi pagi ngescroll shopee buat liat boneka apa yg bisa kubeli. :),0
Skrg ni more to lazada sbb voucher byk boleh claim compare to,0
Dan karena shopee ada resiko keluar kondar makan akan kuprioritaskan yang paling atas.,0
kakaku beli d shopee murah mana cakep bgt warna bunganya,1
"Pengen co shopee, tapi saldo menahanku",0
"Hooh , beli ah Meluncur ke shopee😍",1
coba cari d shopee,0
wtb nokos nomor kosong untuk verif shopee,0
Bukan jd nawarin kerja gitu nge like like in shopee bli2 buka lapak Nah tar kita di kasi upah sekali nyelesain tugas 20 rb tar kesini2 suruh pura2 beli tapi tar dibalikin lagi duitnya tambah keuntungan nah kl udh gede ga dibalikin tuh duitnya,0
kalo mau beli baju fren sama becky ada di delite project di shopee,0
"KUMPULAN SMARTWATCH KEKINIAN TAHUN 2023 TERBARU⌚
SAVE DULU 🖤
A THREAD",0
"Correct. Sama. Timingnya baru tepat. Ini akhirnya sampai ganti shopee baru, ganti WA, ganti nomor ini itu, mana DN gabisa ganti nomor pula sekarang...
Udah paling bener, disuruh ganti semua-muanya.",0
"jasa convert koin shopee dong, drop pl ya",0
"buka shopee belanja, buka ig belanja, buka tiktok belanja, buka twitter belanja, ki sui"" tak uninstal kabeh marai boros:v",0
"Kl second aku beli di qqstore168 shopee kak yg logo penguin, ex inter. Termurah sih dan kayanya ga ada masalah imei juga. Diracunin temenku beli disitu, ada 5 org yg beli disitu gak ada masalah udah setaunan lebih.",0
hari hari liat shopee,0
Ka ini pake qr Shopee apa edc shopee yg dijadiin barcode,0
60gb yg paket zona 96k nder di shopee 😅,0
eh benerann segede itu?? star/mall?? kalo star 10% untung banyak juga shopee,0
"ᥫ᭡ masuk
shopee paylater instan 910.000
shopee paylater instan 1.223.000
shopee paylater instan 910.000
lazada paylater instan 300.000
gestun instan dan regular udah openn ya💖
♡ testi : ♡ wa :",0
take hyein tuspi+bareface aku kasi 45k exc adm shopee,0
"Wkw iyayak, banyak kok yg ngejual di shopee, cuma designya gada yg sesuai sama harapan gua, jd bikin sendiri aja dah khusus buat adek gua wkw",1
Nanya nya ke seabank kak bukan shopee,0
gpp kok walaupun udah bayar juga nanti dibalikin dana nya sama shopee aku pernah bgtu,1
Tp knp shopee nya tutup terus yh,0
"aku beli di alf*mart guys softex nya. tapi klo mager, di shopee jg ada dan bahkan lebih murah bgt harganya🤡
softex daun sirih 3in1:",0
Nyenyenye. Tinggal buka shopee lu liat sana modelnya banyak.,0
"ya allah sama kak aku lg cari juga, kmrn pas avo live di shopee aku tanya katanya itu belum tau kapan adanya lagi, tapi bakal tetep adaa, tapi gatau kapan😭😭",0
"judulnya mrdiy, isinya shopee semua",0
"Hai haiii congrats yaa, btw dm aku ya id/no shopee kalian",1
Naro uang di seabank yg di shopee itu aman ga sii?,0
Lg nunggu dokgi scroll shopee. Eh ada yg diskon 🙃👍,0
"Aku ada onemutan bachira, 70k nett bisa shopee",0
Yang di shopee gak lengkap ya min warnanya ?,0
"Onemutan isagi mau gak, nder? 70k nett, bisa shopee",0
"Iya ti bertahun tahun konsumsi madu uray, baru sekarang dpt yg palsu huhu ga enak banget rasanyaaa 😭🤧😫 bedainnya bingunggg krn ga keliatan, botolnya sama banget sampe ke packagingnya ada hangtag segala. Belinya di shopee yg 100% ori padahal 🥹",-1
Install shopee cuman buat tf + shopee siram aja,0
"Kesel bnget gue sama pengiriman shopee express.. dari jkt ke subang sampe 3 hari blm sampe² anying.. lama di dc dc nya... kapuk dc 1 hari, trus cakung dc 1 hari. Dan hari ini belum ada update apa²... anjg lah",-1
"Halo min, kenapa komisi shopee affiliate saya belum cair ya? padahal sudah melengkapi data",0
"tawas nderr, atau beli yg tawas spray. bnykji di shopee murce tp baguss",1
"itu bank digital dan bentuknya ya cuma aplikasi begitu, gak ada kartu dan biaya admin. karena merger sama shopee jadi pake shopee pay yang gampang nya soalnya gratis.",1
"✨Open Jastip Kwangya Jakarta✨
💰 Fee 5k-10k/item ✅ Visit hari ini (20 mei )
✅ GO Line
✅ Pengiriman by shopee/ijo &amp; bisa spaylater
✅ All item in kwangya ✅ All ewallet, bank transfer &amp; QRIS
📍Jakpus &amp; Purwokerto | INA🇮🇩",0
Ada yg open jasa co shopee pake seabank ga si? Tapi co nya ttp dari akun ku...,0
"dom cirebon exc admin shopee ajaa, boleh nego tipis 🥰",0
"Coba nyanyiin jingle shopee, dong.",0
Ada gak sih jasa co shopee filipina / GO yang bisa persod dari seller ph? Butuh banget T__T,0
"cv koin shopee, tpi gada spay dgn nilai yg sama bisa ga yaa?",0
"Perkara w minjem shopee, ditanyain emang mau co apa, pas tau mau co pece, kagak ada yg mau ngasi 😂😂😂😂",0
"someone, ada yang mau ajarin gue caranya daftar shopee affiliate ga??? pengen bisa hasilin cuan sendiri 🥹",0
"tentu sj avoskin🥲
belinya di shopee mall nder soalnya skrg banyak yg fake🥲",0
"gakkk anjir ini mah bukan diy ini shopee tokkk, yang ada di diy cuman yang di cover ini wkwk, yang di thread kaga adaaaaaa",-1
"Di shopee ada kok,cari aja👍",0
Jumpa satu dekat shopee tapi takut nak beli,0
"Di shopee banyak kok, cari aja dress rumahan/abaya polos. Murah-murah juga👍",0
Pattt ah aku nak beli alphabet cutter kat shopee 😭😭,0
shopee express lama bgt sihhh bolak balik paketnyaaa,-1
Semakin buka shopee semakin ingin beli barang yang tidak bermanfaat,-1
"aku dah open, yuk sini yg mau gestun cairin limit spaylater atau cv convert ewallet koin shopee tf bank bisa dm/wa aku yg di bio yaa💗 mau tanya2 dulu bisa wa",0
"Ini jualanku nderr, kebab mini frozen. Homemade dan isianya full beef. Bisa kirim luar kota by shopee",0
Iseng tuh liat2 shopee nder bukan ikut war konser yg kamu gasuka artistnya. Jancok,-1
"hallo, aku udah open ya buat jasa co shopee kalau ada yg mau coba dulu boleh langsung dm aja",0
Aneh deh. Semoga shopee lazada tokopedia bukalapak kamu gaada gratis ongkir atau voucher diskon ya. :),-1
semoga infonya membantu ya ka. jika ada kendala/pertanyaan lain terkait shopee jgn ragu utk chat mimin via DM terimakasih 🙏^JW (2/2),0
"kalo trade lewat shopee, km deal2an dulu sm yg mau trade mau co nominal brp jd nnti kalo udh smpe pcnya gada refund2 dll",0
"Dom Malang (Jatim) , 75/set
Bisa shopee",0
das! hari PO terakhir yuk yg belum &amp; mau boleh isi skrg yaa! &gt;__&lt; bisa lgsg checkout shopee jg :D,0
"Spaylater sm spinjam beda sist
Ini mbak ya kena spaylater yg dimana buat cicilan belanja langsung dr shopee bukan spinjam yg langsung cair ke rekening",0
udah cocok jadi affiliator shopee tapi kalo teknik marketingnya masih 0 alias kaga ada yg lirik🤣,0
jngn shopee express lamaaaaa,-1
Ada yang bisa dititipin co di shopee? Sekalian fee nya yaa,0
Emang di shopee ada pilter umur?,0
"✨ Azarine Castle ✨
Surganya Sunscreen favorit 😍
Aku biasanya beli disini, guys! Belia Cosmetic. Poduknya original dan pengirimannya pun cepat 🤗
Gaskeun kepoin,",0
"Tempat Makan Anak Sekolah Murah dengan harga Rp53.900.
Dapatkan di Shopee sekarang!",0
"Kondisi baru semua yaa, kecuali kulot jeans. Aku gabisa turunin harga karena ada admin😭
Tapi mungkin nanti bisa aku bikinin live biar dapet potongan.
Buat temen-temen yg tertarik bisa dm aku atau kepoin shopee aku aja yaww.
Maacii, mohon bantuannya🙏",1
Aku ada nih ka jeno sg23 set smstore 120k dom jabar bisa keep 25.5 gratis ongkir boleh cek shopee dulu,0
ngechekout barang yg sama 3x:) udh diperingatin kalo buka shopee jgn pas stress udh itu main bayar aja:) kaya engga oon iya smpe akhir:),0
Atau beli komen di shopee biasanya hasilnya gini pake akun turki,0
"chat pihak shopee aja nder trs tanya lokasinya dmn knp ngestuck, biasanya abis itu lgsg dikirim, aku sering bgt kaya gt soalnya",-1
"Hehe blm bisa ka, mungkin nanti saya buka via shopee mau?",0
BSI kapan bisanya dah ngisi shopee pay😭,0
koin shopee 15.010 di jadiin saldo spay dpt brp?,0
"Aku baru tau, trnyata di shopee ada yg jualan E-Book🥲
Mana murah bgt lg 1 ebook pling 2-3k🥲
Btw ini masuknya ilegal/legal aku gatau🥲 tp sangat cocok buat aku yg suka MERINDING kalo megang kertas😭😭😭",1
"Kalau itu aku kurang tau.. tapi dicoba aja dulu meskipun belum platinum, aku kemarin kasih alasannya ""limit semakin banyak, khawatir disalahgunakan oleh orang jahat. Karena dari kemarin saya dapat banyak chat dari oknum yang mengaku shopee"" gitu",0
Tas cewe murah😍 | slingbag | handbag | tas selempang | tas bahu | shopee A thread,0
"halo min, gimana caranya buat traking dr shopee express?",0
Ini kak aku belinya di shopee hihi 😍,1
"Screen shot ini ke shopee, cari di pencarian tapi lewat kamera",0
beli converse di shopee tuh ori ngga si?,0
"Tapi kalo wfh bisa jd tiktok/shopee affiliate, sama buzzer (bukan politik), jualan aplikasii, jd BA",0
"Bikin pesta besar2an buat anaknya sunatan. Dan aku konfirmasi langsung ke cs shopee dan cs nya bilang bahwa iya aku dijadikan kontak org terdekat, aku dan temen ku yg 1 lagi. Org nya ttp gamau ngaku malah ngehapus no aku karena takut ketauan lakinya",0
Tapi gini utk daftar spinjam biasanya disuruh masukin no kontak orang terdekat nya. Aku pun sama jadi korban yang ikut ketagih gara2 temenku pas di bilangin ada yg nagih ke aku dia bilang shopee nya ke hack tapi aku ga percaya krn telat bayarnya sama dgn hari dmn dia abis b,0
"emanggg, aku jg waktu itu iseng ikut program shopee aff dr daftar, zoom dibantu sama pihak shopee dan ternyata ngebantu kalo pas BU. ga mesti gede komisinya si tapi kalo lancar ya lumayan bgt🤣",1
"Ada yg mau aku jokiin pinjolnya ga, yg penting ga galbay sama rawatan shopee atau akulaku. Umur min.20 dan belum pernah galbay ataupun tolakan.
aku first timer sih... semoga amanah ya biar aku punya track record buat cust aku",0
"full co ketika salah satu pc yg ditake setara dgn admin shopee ya gimana ya?
and again, fee shipping its not my business",0
Admin shopee pas ditotal dr jualan yg udah d co bisa buat ngopi d sbuck,0
ngigonya co legging di shopee wkwk ngakak,0
kasih lego cinnamon roll itu aja ato ga kuromi di shopee bnyakk lucu lucu,1
"wtb pc wony, era? terserah, kec eleven. Ak nyari yg punya shopee, cm klo g punya jg gapapaaa",0
"hai haii semuaaa, terkhusus untuk temen temen reveluv, aku jual sanitizer lagi nihh hargany 35k ajaaa, bagi yg mauuuu cod an venue dan mau co shopee bisa dm aku yaaaa😍😍😍",1
Ingyah!!! Kalau beli RAD pantengin mereka pas flash sale tgl kembar / pay day di tiktok shop deh aku dulu nyesel belinya harga nya cuma turun dikit di shopee,0
"Bingung gambar shopee ku gabisa didownload, jd nya manual cek info barang :( knp ya kak naz?",0
"Kak mau tanya dong, knp gambarnya gabisa di download yaa? Itu kenapaa yaa:( Udah aku cek pengaturan shopee sama hpku udah ku atur kok, tp tetep gabisa",0
"alhamdulillah bisa /pamer beli tas kerja yg udah wishlist banget, ini dari hasil war vc shopee 300 perak di dana ya :)",1
cv koin shopee segini dapat berapa saldo?,0
"gk bsa min 50k, sini kmu tf k dana ku nnti ak tf k shopee mu",0
aku tiap hari bakal beli di shopee food kalo yang anter kaya gini,0
Aku liat di shopee udah abis,0
Mismi Quinn Bag Tas Ransel Wanita Motif Bunga Korean Style Backpack Sekolah Perempuan Stylish - 19Q dengan harga Rp149.000. Dapatkan di Shopee sekarang!,0
"halo kak aku ada lucas papaw ori habis beli dari aus (nitip kerabat) 82k yang 25gr bisa shopee
masih ada struknya jugaa 🥰",1
"wtb 🌷pulang leila s chudori
🌷cantik itu luka eka kurniawan 🌷hello tereliye
yang bisa shopee &amp; freeong",1
coldplay coldpley bayar shopee aja masih pake shopeepay gaya2an lu pada~,0
"Shopee aff, tukang dagang nggak tahu tempat biasanya sering aku masukin ke list mute sama block gini, Kak. 10% -nya dari yang udah aku blokir itu dari tukang dagang nggak tau tempat gini. Dan aku yakin, yang suka block shopee aff sama kang dagang nggak tahu tempat bukan",-1
Check out Bawal Tudung Cotton Voile Bidang 45 | Bawal Plain Tudung Bawal | Bawal murah | Tudung Murah | Bawal Cotton | HitaScarf for RM2.39 - RM4.59. Get it on Shopee now!,0
"Storage box multifungsi
*Real penggunaan
- Bahan tebel gak gampang pecah
- Warna pastel estetik cantik
- Bisa buat nyimpen apapun: jajan, make up dll
- Tersedia berbagai ukuran
🏷️ Rp6.000-Rp11.500
⭐ 4.8
🛒 3.6rb terjual
🔗",0
voucher gartis ongkir shopee ini cuman pajangan aja kali ye,0
need cv koin shopee segini dpt berapa ya + feenya?,0
"bisaaa di bekukan, aku kmrn abis minta tolong cs shopee buat bekukan spaylater n spinjam",1
kalo aku chat cs shopee buat dibekuin spaylater sm spinjam nya kaa,0
"kak, cara ganti iconnya yang kayak shopee gimana ?",0
"Bisa nego nih kak
Full co shopee",1
ini beli udh lama bgt lwt ig di toko: iweardins (shopee&amp;ig),1
Coba minta ajarin Reyna goyang shopee ndin 🤭😂,0
"mksd saya kalau di hack bisa pake paylater buat cairin duit,kalau sppinjam ga bakal bisa bg soalny harus ke rekening yg punya shopee",0
"tergantung apknya, ad bbrp apk yg ga minta akses kontak. jd emg pake kntak darurat. setauku ini apk yg legal aja.
nah yg sampe minta akses kntak itu biasanya yg ilegal, kecuali shopee mgkin(?). idk",0
Cek Tas Selempang Wanita HIMAWA - Iruki dengan harga Rp35.625. Dapatkan di Shopee sekarang!,0
Saran aku pake korset kak. Banyak nih di shopee.,1
Aku beli di shopee banyak kok.,1
ada jasa bayar shopee via seabank nggaa?,0
tiket surga di shopee aja gasampe 50ribu mana gratis ongkir lagi terakhir gua liat,0
Gua juga nder tapi kata orang shopee nomor gua cuma dijadiin panggilan emergency kalo si peminjam gak bisa dihubungin. Ini nggak bakal ngaruh tapi lo bakal ditelfon mulu sampe yg minjem lunasin spay,0
"Inspirasi sneakers buat kuliah, sekolah, hangout di shopee
👇 Sebuah Utas 👇👇",0
di reedem tokped kakak dulu baru bisa di cv kak,0
"Adaa kak mari, bisa via tokped atau shopee ya, sudah free ongkir dan free biaya transfer
Cuss langsung ke wasap kak 😻",1
"1. Si Putih 65k
2. Lumpu (segel) 70k
3. Ayahku bukan pembohong 23k
Bisa shopee/tokped kak ada gratis ongkir juga",0
yap bisa juga digunakan di tokped kak,0
"Aku fast kak, bisa via shopee dan tokped yaa, sudah free ongkir dan free biaya transfer, cuss langsung ke wasap kak 😻",1
"Sinii kak aku fast, sudah free ongkir dan free biaya transfer yaa, bisa via shopee dan tokped kak, cuss langsung ke wasap aja",0
Ini dulu belinya karna pengen dapet PC di tokped 🤣,0
Biaya jasa layanan udah dua rebu aja. Payment non gopay masih kena biaya layanan serebu. Goodbye tokped :(,-1
Bayar tagihan bpjs di tokped kak im mayan dapet pot 15k pake kode dghyp,0
"ini dia cuma klik klik ajah benerann caranya : 1. buka aplikasi ini trus pilih marketplace yg km mau belanja disitu (shopee,tokped,lazda bahkan smpe zalora ada lohh )
2. klik marketplacenya trs pilih barang yg mau km beli di mp itu
3. kalo udh berhasil belanja nnti cbny msk",0
halooww bisa di aku kak via tokped or bl 😻😻 jika berminat bisa langsung wa aku di bio,0
"akhirnya setelah berpuluh kali spin, dapet juga ni plorin tokped",0
"Promo tiket pesawat Jetstar,scoot,saudi airlines disc 20-30%
Wa 085760607738
Ig febyelsiana
Nomor bisa dicek digetcontact
Bisa co shoppe/tokped",0
"udah dong minto, bentar lagi mau satu negara sama mas",0
udh dongg cuma blom dinotice mintoo ajaa nih:((,0
Lirik aku mintooo👀 aku udh ikutin rullesnya😍,1
Kalo dikasih tiket konser,0
OH MY OH MY GOD yang ikut GA jgn lupa stream yhhh,1
Kalo aku dikasih tiker konser,0
"Soalnya kalo aku udah nonton day 1 nanti besok""nya aku ga iri lagi sama orang"" yg nonton karena udah ngerasain di day 1 haha
Kalo kamu dikasih tiket konser",0
"Aku mau tiket konser yang Day 2 min 😔 mengapa? Kenapa? Why?
Because karena saya sebagai",0
"sebenernya sih mau all day ya min, tapi kayak nya kalo dikasih kesempatan mau yang day 3 deh hiks 🤧",0
"Day1 minto 💜
Indonesia kan jadi pembuka tour asianya 886",0
OH MY OH MY GOD makin terngiang-ngiang,1
"Oh gitu minto, oke deh. Semangaaaat banget nih aku 🔥",1
"Penting banget minto, biar kalo berkesan nanti mas",0
"Bismillah, minto aku mau banget hhu, kalo aku dikasih tiket konser",0
Mau day berapapun aku mauuuuu 😭😭 aku tim nangis dipojokan soalnya belum bisa ketemu mas,1
"Bismillah,minto aku balik lagi, kalo aku dikasih tiket konser nya",1
"Bismillah,minto kalo aku dikasih tiket konser",1
"Bismillah,kalo aku dikasih tiket konser nya",1
"Day 1 dan Day 3 min 😆
Day 1 tuh semangatnya masih membara buat nonton konser karna ibarat pembukaan konser jadi semangat menggebu gebu nyambut Nah kalo Day 3 kan hari terakhir tuh pasti petcahhh karna penutupan konser, pastii tambahh seruuuu 💃🏻",1
