Tweet,Hasil
"Sebagai mantan guru, tapi saya pernah mengalami menghadapi murid-murid SMA yang seperti ini juga jauh sebelum masa pandemi. Sampai saya berpikir, apa short memory ini perkara gadget?",0
"Dapet ini, bisa dituker asli nya?
Roti pandemi",0
"Ini relate banget sih, angkatan pandemi melihat media digital sebagai celah untuk ""mempermudah"" segala sesuatu. Semua serba visual bahkan TikTok dgn fitur short videonya bikin kita pengen instan. Makanya nalar mahasiswa kurang berkembang. Tapi balik lagi ke masing2nya",0
"Aku juga deg2an nih kalau Eras tour.
Lover tour kemarin udah dapet tiket, eh pandemi jadi batal. Eras tour begini apa kabar… (padahal tanggal tur Eropa aja belom jelas)",0
"Gila gara"" pandemi jadi kayak banyak banget turnamen yg ketunda tahun depan udah Olimpiade aja, Asian Games yg harusnya diadain tahun kemaren diadain tahun ini",0
"Rakyat kecil nih ya efek pandemi, udh kerjaan diputus, ga dikasi mudik pula, dsuruh mati pelan2 itu namanya.
Kalian lupa ya?
Ah iya lg sibuk jualana OTG biar masyarakat panik.",0
"“Meski demikian, kami meyakini, selanjutnya kinerja ekspor sektor industri Indonesia akan kembali meningkat setelah lepas dari pandemi,” kata Juru Bicara Kementerian Perindustrian, Febri Hendri Antoni Arif.",0
Abis komplain sama CSnya sekarang WD jadi lancar seperti sebelum pandemi. 😍,0
Wtf willow project ini ya. Manudia emng bener2 serakah untuk masalah uang bersedia ngehancurin bumi tempat tinggal mereka sendiri. Dah bener emng pandemi kemarin :/,0
"Sebelum pandemi pluit - uki bisa 1 setengah jam. Pas pandemi pagi jam 6 malah cuma 30 menit. Sekarang mau berangkat pagi, tetep aja butuh waktu 2 jam lebih buat sampai di uki.",0
"Kita dapat mengatasi pandemi tersebut. Kita dapat menyelamatkan sebagian besar rakyat Indonesia, ujar Prabowo.",0
anjir semenjak pandemi berat gue naik 15kg lebih kali 😭,0
"Kemana kalian wkt awal pandemi. Ojol2 pd gabs beroperasi.
Cicilan motor n kontrakan ga kebayar.
Malah sibuk jualan PCR jutaan rupiah pdhl modal ceban",0
Yuk lah ganti yg kmaren cancel pandemi,0
Lha emang tahun ini sakajane tahun lalu tapi undur ada pandemi,0
Jangan lupa proyek jl TOL dan bandara serta proyek2 pandemi jg harus diaudit...,0
"Waaah, aku malah baru tau Yona tuh awal2 pandemi nonton anime nya. Eh ternyata bagus dan jadi koleksi komiknya deh 😆",0
Untung saja saat pandemi kemaren gak ada korupsi dana bansos Eh tunggu...,0
Nek dipikir-pikir sepedaku dadi-dadi sejak pandemi menyerang :),0
"Udah mulai banyak orang yg mikir ""ah bentar lagi paling masuk ott"" dan alhasil yg nonton dikit. Di indo juga sama. Yang dapat jutaan juga cuma beberapa. Dan butuh beberapa hari. Di korea juga masih ada yg dapat jutaan tapi antusiasmenya beda sama sebelum pandemi",0
"Kasian juga sih, udah tua diancam segala macem waktu awal2 pandemi kan. Mungkin prioritasin keluarganya..",0
pdhal cuma pgn nntn konser doang loh gara2 selama pandemi gada konser2an eh malah dibilang fomo. anjing lah!,-1
"Pernah menjadi ""assisten"" dadakan salah seorang kerabat.
Punya keluhan yang sama, terlebih buat generasi pandemi. Beliau menyimpulkan bahwa pengaruh sosial media yang booming, serta daya juang yang semakin menurun.",0
"Dirgahayu ke-43 tahun Perpustakaan Nasional Republik Indonesia. ""Transformasi Perpustakaan Berbasis Inklusi Sosial, solusi cerdas pemulihan ekonomi masyarakat pasca pandemi Covid-19""",0
Ini si problem global yg jadi PR besar buat kita bersama. Sebelum pandemi aja ngajar siswa udah kuwalahan sekali apalagi setelah pandemi yg pembelajarannya berpusat ke IT. Salah satu dampaknya attachment siswa ke gawai jadi tambah gede. Dan ya bikin attention span makin pendek.,0
"Pengangguran
Jaman jokowi mencapai 8%
Jaman ahok 7%
Jaman anies cm 6%
Asumsi minus pandemi
belok kemana itu APBD jaman jokohok?",0
Kemenkes Laporkan 761 Kasus Warga Terkonfirmasi Covid-19,0
Sering nonton pas jaman pandemi terima kasih telah menemai pas jaman2 isolasi,0
"atau september pandemi flu babi afrika, kudu lockdown lagi awokawokawok",0
Itulah yang membuat saya ragu untuk vaksin. Mana ada vaksin ratusan juta dosis yg bisa diproduksi dalam 1 bulan setelah pandemi mewabah? Butuh waktu yg lama buat meneliti satu sampel virus untuk dijadikan vaksin,0
"Dulu saat pandemi, aku simpati sama sampeyan. Mulai ragu pas ikutan Zoom meeting bareng para wartawan (aku rekam pakai OBS), eh lha minta ke awak Kompas dan Tempo gretongan langganan media2 itu... 😁
Sekarang kelihatan aslinya, anti demokrasi kalau bukan fasis👍",0
"mending lu jagain bansos, soalnya kawanlu kebaperan saat diadili, merengek minta dibebasin krn gak kuat dibully. Padahal kawannya teriak2 hukum mati untuk koruptor pandemi. Jgn lupa senyum gaes",0
Semoga pandemi segera berakhir,0
"kyknya gk fair klo nyalahin pandemic buat menurunnya kualitas pelajar, karena sebelum pandemi aja masalah yg dihadapi tuh udh sama, siswa susah buat fokus, susah untuk mencerna materi
pandemi itu hanya memperparah keadaan yg sudah bobrok 😅😅😅😅",0
Aku yang udah kuliah aja masih dipake nder wkwkw ga aku apus dari sejak pandemi,0
iyaa. film tersukses selama pandemi tuh the roundup 2. ntm banyak film yg gak nyentuh bep walaupun isinya aktor aktor famous,0
"apa kabar anak-anak SD yg baru masuk kelas pas kelas 2, tiba2 masuk kelas lagi udah kelas 5. ditanya Indonesia terbentang dari mana sampai mana aja mereka gatau😭 mana selama pandemi juga di rumahnya tuh dicekoki tiktok",0
"Iya ka setuju. Jujur wkt aku SMA 2012 jg jokiin tugas temen, fenomena bgtu ga kenal waktu. Cm skrg diperparah dgn pandemi 2thn.
Mau sharing ke sesama temen gabisa lg karna yo sama2 ngalamin susah konsentrasi jd lbh milih main internet smp lupa waktu.",0
"Harusnya asian games 2022 di hangzhou, china. Tapi diundur setahun karna pandemi. Nanti tahun ini di bulan september, tuan rumahnya tetep sama kok",0
"Setelah disatukan karena duit pandemi, setelah dicabut pada berantem karena duit itu hilang 😂",0
pov generasi pandemi pas prtama kali masuk sekolah offline:,0
"efek paska pandemi kali mas, jadi membludak.
Tur nek aku yo eman duite sih, wkwkwkwk",0
"Tapi ini memamg bener. Ku ngecek laprak mahasiswa post-pandemi itu... astaga
Di ormawa juga gitu, skill komunikasi dan problemsolvingnya turun. Dan lbih baperan juga
Tapi klo diperdalam, ku jadi gabisa entirely nyalahin mereka krn mereka BELUM TAHU mana yg benar",0
"Tambahan lg sbg guru bahasa : jadi pada mengandalkan google translate selama pandemi :'), pas ketahuan, minta maaf... tapi diulangi lg...padahal kalau salah jg sy ga pernah marah, malah jd tau mereka lemahnya di mana dan bisa sy jelasin ulang :')",0
"Dulu sih karena pandemi, kalau alasan klasiknya ya efisiensi.",0
"Ca saat ini dinyatakan tdk ada metastase, dan kondisi papa stabil. 2020 trnyata pandemi, dan kantor papa besar²n PHK tnpa pesangon🥺 ada rasa bersyukur papa pensiun di 2019 meskipun hrs dgn vonis berat sprti itu. Gak kebayang saat vonis di 2020 dgn kondisi keu yg tdk stabil",0
Ibuk sih ngebebasin aku ke mana aja tapi karena aku udah 10 taun merantau jadi ya gini deeeh sejak pandemi malah pulang ke rumah ortu dan goler-goler,0
"Hahaha...ternyata, - itu pernyataan anies sendiri
- sebanya efek pandemi C-19,
Jgn kan dki sedunia alami penurun pendapatan cuali negara pembuat C-19 itu sendiri",0
Semenjak pandemi masjid jd bayar parkir nya,0
Oh gitu wkwk sebenernya itu gua juga ngarang 😭 karena pernah belajar random aja pas pandemi tapi dah lupa,0
Setelah pandemi yg deketin banyak yg mana?,0
"Anies memimpin yang inklusif dan mempedulika rakyat, itu terbukti saat pandemi covid-19",0
Kenapa micin booster 2 tetap di kebut meskipun WHO sudah cabut status darurat pandemi secara global ??,0
Udah beli waktu itu terus gagal krn pandemi :(,0
aku sebelum pandemi masih banyak dideketin brondong,0
"Jangankan mahasiswa, yg masih siswa disuruh mikir template sesuai apa yg dipelajari aja pada males bgt, apalagi mahasiswa yg disuruh berpikir kritis. Mereka terbiasa dgn metode belajar sklh semasa pandemi. Banyak bgt PR utk pendidik saat ini dan seterusnya",0
kondisi keuangan sebelum pandemi lebih cerah 😳😳,0
"Mungkin beliau lg sedih, pandemi berakhir 🤭",0
"Tapi kadang knp ya dosen tuh udh tau ni mahasiswa ny lulusan pandemi tapi disuruh belajar mandiri mulu, literally kadang kita tuh bahannya aja ada itu mls baca, apalagi ini kita gatau mau cari bahannya aja gimana",0
"sekarang jadi lazim ya tandain peristiwa sebuah kejadian dengan:
- sebelum pandemi
- ketika pandemi
- setelah pandemi",0
"Buka hati dgn bersih, maka kita akan mampu melihat beberapa kejanggalan pada berita pandemi.",0
Buka hati dengan bersih. Maka kita akan mampu melihat ada beberapa kejanggalan pada pandemi ini.,0
sering bgt ngomong ini berkaitan sm akademik kampus atau keorganisasian tp pd ngeremehin pendapat aing. ini tuh masalah global bukan di kita aja. bener bgt ga fair buat ngejudge tanpa cari tau latar belakangnya kenapa. yg bukan bocil pandemi harus ekstra ngasih arahan memang.,0
"Yah mau gimana ya…apapun yg dilakukan sama Rachel Vennya, netizen akan terus memandang dia sebagai orang yang seenaknya melanggar peraturan karantina dikala pandemi COVID-19 sedang tinggi2nya, ketika banyak org harus kehilangan nyawa gara2 pandemi tersebut",0
"Setelah tutup begitu lama akibat pandemi Covid-19, wisata kolam Sarana Asimilasi dan Edukasi (SAE) Lapas Terbuka Lombok Tengah Kanwil Kemenkumham NTB kembali dibuka, ini terlihat dari ramainya pengunjung yang datang, pada Rabu (16/5).",0
"mba2 biasa yg abis lulus smk farmasi ga kuliah krn ga ada biaya n support, udh 5 th kerja tp ga tau uangnya kemana. o iya deh pandemi 2-3 th merusak segalanya, mba2 yg tiap hari bersyukur bisa survive sampai hari ini",0
"Geblek pas anis menjabat itu barengan pandemi, ekonmi nasional jg mengalami penurunan....",-1
Waduhhhh semakin dijelasin gini aku jg gangerti apa karena kita generasi pandemi gatau juga sih🤣🤣,0
Heh dil pandemi nya lewat knpa baru skrng anosmianya🙃,0
"Jangankan Mahasiswa. Anak SMP aja kemampuan fokus nya lemah. Suami saya kebetulan guru, beliau brcrita bhwa anak didik nya lulusan pandemi tetapi pemahaman konsep belajar nya msh kurang ...",0
"Sama seperti semua orang di Pandemi pada berevolusi cara kerja, cara ngajar, cara belajar, cara bersosialisasi. Saya juga orang yang suka ngumpul dengan teman2 tapi ketika pandemi bisa diakali dengan vcall, diskusi di group WA, dll mbak. Harusnya itu bisa dilakukan juga.",0
"RIL.
waktu smp-sma daya juang gue kuat banget, kalo waktunya belajar ya beneran belajar hafalin ini itu, bahkan sanggup belajar ber jam-jam.
awal kuliah juga masih oke, baca buku bukan beban tapi malah menyenangkan buat gue. pas masuk pandemi baru berasa, BERUBAH TOTAL!",0
"ah gak dari pandemi, sebenarnya emg kita geblek aja",0
Tp knp pas aturan n prosedural pandemi merugikan periuk masyarakat kok kalian bs kompak ya? 🤔🤔🤔,0
"iyaa bener banget emang, gak denial, di samping itu pandemi bikin pola tidur berantakan, jam tidur ketuker, dll jadi ngaruhnya ke fokus sama memori, kalo liat gua sendiri sama temen-temen gua (rl + online) secara keseluruhan",0
"Maaf Ada yang tau? Saya liat kenaikan di DKI ketika pandemi. Kirakira gimana ya Counter ini? Sedangkan kemiskinan di Jateng terus turun ketika pandemi (saya sudah cek sendiri datanya di BPS)
Serius mau belajar dan pengen tau jawabannya aja 🙏🙏
Cc",0
"Iya karna telalu banyak konsumsi internet emg ngefek ke susah konsentrasi.
Balik lg ke poin dr thread ka arman dhani faktor pandemi jg ngaruh yg bikin sekolah online jd jarang sosialisasi.
Jaman saya kuliah 2012 ngerjain tugas bareng2, saling sharing, jd ga ngerjain sendiri.",0
Hal ini karena pandemi covid-19 dapat membuat gap atau jarak dalam daya kompetensi generasi Z dengan kebutuhan perusahaan saat ini.,0
"Begitu juga dg anak saya kelas 9 yg masuk SMP saat pandemi. Ditambah usia segini sedang tahap puber. Nilai kelas 8 dan 9 drop, karena susah utk menghapal.
Berbeda terbalik dengan adiknya yang saat ini kelas 5. Dia masih semangat belajar, hafalannya lancar, dan senang berhitung.",0
Efek pandemi seluar biasa itu. Bahkan aku aja belum sepenuhnya sembuh dari efeknya. Kayak masih kesisa rasa hampa dan bolongnya ini jiwa.,0
"Aku pas pandemi bantuin keponakan-keponakan yang masih SD belajar di rumah. Dan hampir frustrasi sendiri. Perlu cara tertentu buat bikin mereka fokus dan itu nggak mudah. Sekarang mereka agak mendingan, tiap les Bahasa Inggris sama aku, udh bisa fokus lagi.",0
hati ak lgi pandemi,0
Gue emang introvert tapi semenjak pandemi merasa makin terkuras energinya kalo ketemu orang,0
"Setelah pandemi rasa lelah lebih sering menyerang dibanding sebelum pandemi. Yang bikin semangat belajar ga ada. Rasanya waktu cepet banget berlalu. Banyak hopelessnya. Kondisi ekonomi dan sosial mungkin mempengaruhi beberapa mahasiswa
Semoga cepet ada solusi buat situasi ini",0
"Byj org tua stress / mengalami gejolak jiwa karena pandemi pun pasca
Drumah tdk hanya orang tua,y pasti ada anakny
Namanya manusia, energi dr satu ke yg lain pasti menular
Pola pikir, perkembagan jiwa raga, nalar jg bs tergoncang
Yang tua saja bs ambruk apalagi yang muda",0
"mana era pandemi ya... mesti di rumah heheh.. beneran stuck with u :"")",0
"Btull sih, sbgai aslab selama kurleb 2 tahun itu terasa bnget kualitas maba dan saat angkatan ak dan 1 angkatan diatas (yg notabenenya ga angkatan lulusan pandemi) itu cara berpikir dan belajar pas saat praktikum beda jauh dgn kedua angkatan yang ak pernh ngawasin",0
"Yg paling kerasa buat saya adalah kemampuan berkomunikasi langsung, mahasiswaku gampang kelelahan utk diskusi, pandemi besar bgt dampaknya utk interpersonal skill, krn gawai ya gak akan protes kl mereka lost focus, tp org lain akan menegur.",0
Ngadi2 aja. Darurat pandemi kopid dah lewat. Lah dsni msh aja...sikopat sikopid. UUD lah.,0
"iya bener, ada beberapa faktor sih kata guruku karena selama pandemi ada pemangkasan materi di kurikulum, ada bbrp materi yg seharusnya kita dapet tp jd ga dapet *cmiiw, dan faktor lainnya",0
Hasil pandemi emng kurang?,0
"Udah lama tarif ini. Pernah mau masuk sini, nanya dulu berapa tarif parkir. 20k sebelum pandemi. Trus gagal parkir, gagal masuk. Kalah ama duid 20k 😅..pilihannya itu aja si. Masuk atau engga. Smua ada resiko.secara nampak tidak ada pengelola resmi dan dibiarkan liar",0
"benerr...
aku juga ngerasain ini semua, jjur pengaruh pandemi bener² ngerubah semuanya, jangankan kuliah dlu pas masi sekolah aja deh gimana. 2th daring bikin kualitas belajar nurun, akirnya ga sengaja kebawa ke kuliah🥲",0
"bbrp bulan lalu keluarga kami exit dari properti
Karena kita liat harganya udah mentok
Dan ada penurunan setelah pandemi
Juga mau pindah
.
pembeli ""cash"" juga menghilang dari pasaran
mereka nunggu momen yg tepat
Ada tetangga yg ngincer rumah yg disita bank, mau klo harga 300jt",0
"Dampak pandemi, merdeka belajar dan revolusi mental mbok",0
"Tuh kan, pandemi membuat ""patahan"" baru. Diskusi yang menarik ini!",0
"Menurut gw salah satu faktorny krn selama pandemi sekolahmy online, jd kbm g maksimal. Guru memang ada, tp murid butuh sosok nyata bukan hny via ponsel. Interaksi sosial kurang, belajar g maksimal, sekolah modal gadget yg mna byk godaan buat buka aplikasi diluar kebutuhan belajar",0
"Emg pandemi nih bikin ada step yg terlewat, jd sabar2 dan semangat ngajarinnya, blm lagi mereka kaget sama ritme real kan krn biasanya cuma virtual",0
Ga pandemi juga gua ngerasa goblok bgt,-1
Pulau Galang ini rencananya jadi salah satu tempat isolasi pasien Cocid-19 pas awal banget pandemi ya?,0
"Iya li, mereka hitungan dasar pada lupa, terus alat2 gt mereka baru pd pegang kan krn kmrn2 pandemi, kalau diperhatiin secara nalar juga msh pd blm bisa buat simpulan gt loh li🥲 aku si ngerasanya kyk ngajarin dari awal, kyk emg ada step yg mereka tuh ketinggalan",0
"selain itu juga, semenjak pandemi keknya muncul trending tentang kesehatan mental. jdi mereka kadang dikit dikit bawa mental cape dikit bawa mental.",0
Ini nih bikin hoax..... Buktikan kak klo pandemi itu kebohongan,0
"Aku sejak pandemi juga bawa bekal terus, irit biar bisa keliling dunia 🤭🤣🤣🤣",0
Gw aneh nya knp si waktu zaman pandemi anies sulit untuk diajak diskusi,0
"11-12, kemarin baru aja dengerin seorang dosen berkeluh kesah segala perkara bimbingan mahasiswa produk dari pembelajaran selama pandemi",0
"ini berasa banget buat gue, pas s1 sebelum pandemi gue bener2 cepet banget nangkap (mungkin karena kebiasaan sampai kos langsung review materi dan nyari tau soal materi tersebut) terus tiba2 kena pandemi, awal2 sih oke tapi lama2 entah kenapa daya ingatnya berkurang, tingkat -c",0
"Kayaknya mereka stress karena harus ngerjain sendiri🥲
Kalo jaman dlu kita kan ngerjain tugas bareng2 sama temen, disebut kerja kelompok.
Sejak pandemi disuruh ngerjain sendiri di rmh malah bingung gabs sharing ujung2 buka tiktok, baca buku jd ga konsen 🥲 sedih",0
"Diperparah TL ‘For You’ seakan kita dituntut liatin ketikan2 salty orang
padal pas twitter hampir mati krn sepi tetep main dan damai banget sejak pandemi itu rame lagi dan orang2 sinting nya pada muncul semua 😭",0
"Ga usah di era pandemi, di era saya dulu 2013 an juga ada yg pas semester 1 bukannya perdalam basic ilmu dan dapetin IP setinggi2nya mumpung materinya masih gampang, malah ada yg tutorial make up di kelas 😌",0
Oooohhh itu yang kami (yang awam ini) alami dan rasakan saat diskusi dengan para dokter waktu pandemi.,0
"Pas pandemi pada ga make masker, ud kelar pandemi harus pake masker...aneh",0
Kebohongan pandemi yang gimana?,0
"Bukan dosen, tapi di kantor diberi kepercayaan buat ngehandle anak magang S1/profesi lulusan pandemi. And yes pusing banget ngomong kerjaan sm mereka beneran kudu EXTRA SABAR yalah tiap baca laporan cm bsa ketawa sambil nangis dan mikir mau pke metode apa lagi biar mrka paham 😭",0
